attribute,mean,max,min
pubchem_f258,0.3164265129682997,1.0,0.0
maccs_k085,0.22478386167146974,1.0,0.0
pubchem_f392,0.22478386167146974,1.0,0.0
acetal,0.13487031700288185,1.0,0.0
pattern_c35,0.34178674351585014,1.0,0.0
pattern_c85,0.34178674351585014,1.0,0.0
cn_single_bond,0.46455331412103745,1.0,0.0
maccs_k158,0.46455331412103745,1.0,0.0
pubchem_f453,0.385014409221902,1.0,0.0
pubchem_f151,0.11988472622478386,1.0,0.0
maccs_k148,0.49337175792507204,1.0,0.0
ATSm1,34.89399529394816,254.960713,1.774469
oxolane,0.0893371757925072,1.0,0.0
pubchem_f366,0.44149855907780977,1.0,0.0
sat_carb_r6,0.2420749279538905,1.0,0.0
edg,0.2922190201729107,1.0,0.0
pattern_c50,0.3175792507204611,1.0,0.0
pubchem_f362,0.01037463976945245,1.0,0.0
pattern_c206,0.01037463976945245,1.0,0.0
pubchem_f196,0.06397694524495677,1.0,0.0
pubchem_f861,0.13890489913544668,1.0,0.0
sugar_pattern_2_beta,0.08530259365994236,1.0,0.0
maccs_k128,0.5538904899135446,1.0,0.0
pubchem_f179,0.7446685878962536,1.0,0.0
pubchem_f003,0.6853025936599424,1.0,0.0
ring_of_size6,0.7544668587896254,1.0,0.0
maccs_k163,0.7544668587896254,1.0,0.0
pubchem_f421,0.6662824207492796,1.0,0.0
oxacycle,0.33602305475504324,1.0,0.0
maccs_k057,0.33602305475504324,1.0,0.0
pattern_c87,0.3279538904899135,1.0,0.0
pubchem_f610,0.013256484149855908,1.0,0.0
allylic alcohol,0.061671469740634005,1.0,0.0
pubchem_f189,0.11181556195965418,1.0,0.0
pattern_c37,0.5302593659942363,1.0,0.0
pubchem_f562,0.0023054755043227667,1.0,0.0
pubchem_f039,0.025360230547550433,1.0,0.0
pubchem_f629,0.2489913544668588,1.0,0.0
maccs_k043,0.05821325648414986,1.0,0.0
pubchem_f550,0.2680115273775216,1.0,0.0
maccs_k154,0.659942363112392,1.0,0.0
maccs_k122,0.4760806916426513,1.0,0.0
pattern_c137,0.0484149855907781,1.0,0.0
maccs_322_257,0.5827089337175793,1.0,0.0
pattern_c6,0.269164265129683,1.0,0.0
pubchem_f730,0.012103746397694525,1.0,0.0
pubchem_f793,0.012103746397694525,1.0,0.0
pubchem_f802,0.0207492795389049,1.0,0.0
pubchem_f739,0.0207492795389049,1.0,0.0
pattern_c84,0.37636887608069164,1.0,0.0
maccs_322_029,0.37636887608069164,1.0,0.0
pubchem_f606,0.07435158501440922,1.0,0.0
pattern_c49,0.3227665706051873,1.0,0.0
pubchem_f614,0.42881844380403455,1.0,0.0
pubchem_f147,0.2489913544668588,1.0,0.0
pubchem_f145,0.13659942363112393,1.0,0.0
tertiary aliph amine,0.10835734870317003,1.0,0.0
pubchem_f001,0.9648414985590779,1.0,0.0
pattern_c115,0.1250720461095101,1.0,0.0
pattern_c308,0.018443804034582133,1.0,0.0
nAromBond,0.0755043227665706,22.0,0.0
pattern_c116,0.07262247838616714,1.0,0.0
pattern_c138,0.043227665706051875,1.0,0.0
maccs_322_157,0.004034582132564841,1.0,0.0
12_disubstituted_alkene,0.15446685878962535,1.0,0.0
pubchem_f693,0.43746397694524497,1.0,0.0
pattern_c120,0.04380403458213256,1.0,0.0
filter_fused_rings_65_heterocyclic,0.2524495677233429,1.0,0.0
pubchem_f465,0.27896253602305476,1.0,0.0
alpha_beta-unsaturated_system,0.1319884726224784,1.0,0.0
pubchem_f207,0.08472622478386167,1.0,0.0
pattern_c96,0.20634005763688762,1.0,0.0
pubchem_f777,0.2334293948126801,1.0,0.0
thiono group,0.006340057636887608,1.0,0.0
pattern_c101,0.23170028818443805,1.0,0.0
pattern_c104,0.2489913544668588,1.0,0.0
heteroring_of_size5,0.29510086455331414,1.0,0.0
maccs_k083,0.29510086455331414,1.0,0.0
maccs_322_272,0.001729106628242075,1.0,0.0
oxazaphosphorin_2_amine_2_oxide,0.001729106628242075,1.0,0.0
alkoxy group,0.001729106628242075,1.0,0.0
pubchem_f705,0.3930835734870317,1.0,0.0
maccs_k129,0.5521613832853026,1.0,0.0
pattern_c99,0.2270893371757925,1.0,0.0
pubchem_f701,0.2195965417867435,1.0,0.0
steroid,0.07953890489913544,1.0,0.0
maccs_k111,0.33429394812680113,1.0,0.0
pattern_c97,0.21095100864553315,1.0,0.0
pattern_c100,0.21095100864553315,1.0,0.0
pubchem_f601,0.19020172910662825,1.0,0.0
pubchem_f220,0.02132564841498559,1.0,0.0
pattern_c103,0.23573487031700288,1.0,0.0
pattern_c319,0.014985590778097982,1.0,0.0
pattern_c98,0.23631123919308358,1.0,0.0
pattern_c108,0.07435158501440922,1.0,0.0
pubchem_f712,0.23227665706051873,1.0,0.0
pubchem_f679,0.6956772334293948,1.0,0.0
pubchem_f661,0.6956772334293948,1.0,0.0
pattern_c105,0.23804034582132566,1.0,0.0
maccs_k026,0.08818443804034583,1.0,0.0
pattern_c2,0.09971181556195965,1.0,0.0
maccs_k135,0.13948126801152738,1.0,0.0
pattern_c110,0.07089337175792507,1.0,0.0
pattern_c102,0.23861671469740633,1.0,0.0
pubchem_f525,0.7054755043227666,1.0,0.0
pubchem_f703,0.14063400576368876,1.0,0.0
pubchem_f684,0.41671469740634004,1.0,0.0
pubchem_f203,0.040345821325648415,1.0,0.0
maccs_k066,0.44149855907780977,1.0,0.0
secondary carboxamide,0.13025936599423632,1.0,0.0
pattern_c19,0.13025936599423632,1.0,0.0
pubchem_f219,0.019020172910662825,1.0,0.0
pattern_c203,0.005187319884726225,1.0,0.0
diarylthioether,0.007492795389048991,1.0,0.0
pattern_c118,0.03919308357348703,1.0,0.0
ketone,0.1665706051873199,1.0,0.0
pubchem_f567,0.21037463976945245,1.0,0.0
maccs_322_008,0.9181556195965418,1.0,0.0
pubchem_f593,0.439193083573487,1.0,0.0
pubchem_f699,0.5072046109510087,1.0,0.0
pattern_c342,0.013256484149855908,1.0,0.0
pattern_c199,0.03054755043227666,1.0,0.0
phenylalkyl_para_subs,0.14293948126801154,1.0,0.0
pattern_c47,0.4853025936599424,1.0,0.0
trans_double_bond:,0.12680115273775217,1.0,0.0
peptide,0.037463976945244955,1.0,0.0
pubchem_f700,0.3498559077809798,1.0,0.0
pubchem_f435,0.7031700288184438,1.0,0.0
pubchem_f335,0.23285302593659943,1.0,0.0
pattern_c145,0.016714697406340056,1.0,0.0
phenylhalide_para_subs,0.05590778097982709,1.0,0.0
phenylhalide_ortho_subs,0.05590778097982709,1.0,0.0
pattern_c31,0.2553314121037464,1.0,0.0
_15-tautomerizable,0.2553314121037464,1.0,0.0
halobenzene,0.05648414985590778,1.0,0.0
pubchem_f623,0.0276657060518732,1.0,0.0
pattern_c285,0.09337175792507205,1.0,0.0
phenothiazine,0.005763688760806916,1.0,0.0
maccs_k034,0.069164265129683,1.0,0.0
pattern_c139,0.035734870317002884,1.0,0.0
pattern_c109,0.26455331412103744,1.0,0.0
pubchem_f799,0.23746397694524496,1.0,0.0
terminal_cc_bond,0.0685878962536023,1.0,0.0
pubchem_f666,0.2011527377521614,1.0,0.0
pattern_c45,0.49337175792507204,1.0,0.0
maccs_k118,0.6046109510086455,1.0,0.0
pubchem_f660,0.19423631123919308,1.0,0.0
pubchem_f346,0.4161383285302594,1.0,0.0
pubchem_f214,0.03688760806916427,1.0,0.0
maccs_322_050,0.2011527377521614,1.0,0.0
maccs_322_258,0.17118155619596542,1.0,0.0
pattern_c277,0.05187319884726225,1.0,0.0
thiophosphoric_acid_ester,0.0023054755043227667,1.0,0.0
pattern_c46,0.49510086455331415,1.0,0.0
pubchem_f406,0.49510086455331415,1.0,0.0
pubchem_f735,0.06455331412103746,1.0,0.0
pubchem_f692,0.15504322766570605,1.0,0.0
pattern_c200,0.022478386167146973,1.0,0.0
maccs_k147,0.6051873198847262,1.0,0.0
pubchem_f694,0.19769452449567723,1.0,0.0
pubchem_f668,0.2138328530259366,1.0,0.0
pattern_c65,0.11988472622478386,1.0,0.0
piperidine,0.026512968299711816,1.0,0.0
n_mustard,0.0011527377521613833,1.0,0.0
maccs_322_091,0.0011527377521613833,1.0,0.0
pubchem_f431,0.5913544668587897,1.0,0.0
pattern_c140,0.019596541786743516,1.0,0.0
pubchem_f718,0.016138328530259365,1.0,0.0
pubchem_f781,0.016138328530259365,1.0,0.0
pattern_c334,0.016138328530259365,1.0,0.0
