attribute,mean,max,min
12_disubstituted_alkene,0.15446685878962535,1.0,0.0
pubchem_f207,0.08472622478386167,1.0,0.0
pubchem_f666,0.2011527377521614,1.0,0.0
maccs_322_011,0.9567723342939481,1.0,0.0
maccs_322_063,0.01440922190201729,1.0,0.0
maccs_k107,0.12046109510086456,1.0,0.0
pubchem_f550,0.2680115273775216,1.0,0.0
pubchem_f193,0.32449567723342937,1.0,0.0
maccs_k048,0.05187319884726225,1.0,0.0
pattern_c277,0.05187319884726225,1.0,0.0
pattern_c2,0.09971181556195965,1.0,0.0
pubchem_f465,0.27896253602305476,1.0,0.0
steroid,0.07953890489913544,1.0,0.0
pubchem_f778,0.27723342939481266,1.0,0.0
pubchem_f601,0.19020172910662825,1.0,0.0
pubchem_f547,0.18501440922190202,1.0,0.0
pattern_c50,0.3175792507204611,1.0,0.0
pubchem_f305,0.002881844380403458,1.0,0.0
maccs_322_074,0.002881844380403458,1.0,0.0
pubchem_f357,0.41037463976945243,1.0,0.0
maccs_322_004,0.9913544668587896,1.0,0.0
pattern_c285,0.09337175792507205,1.0,0.0
pubchem_f692,0.15504322766570605,1.0,0.0
pubchem_f703,0.14063400576368876,1.0,0.0
maccs_k074,0.2685878962536023,1.0,0.0
pubchem_f295,0.07953890489913544,1.0,0.0
pattern_c115,0.1250720461095101,1.0,0.0
pubchem_f503,0.19020172910662825,1.0,0.0
pubchem_f339,0.20576368876080692,1.0,0.0
pattern_c29,0.15273775216138327,1.0,0.0
maccs_k103,0.08069164265129683,1.0,0.0
pubchem_f038,0.08069164265129683,1.0,0.0
pubchem_f546,0.2397694524495677,1.0,0.0
carboxylic ester,0.10605187319884726,1.0,0.0
pubchem_f689,0.7244956772334294,1.0,0.0
pubchem_f286,0.5043227665706052,1.0,0.0
pubchem_f015,0.5048991354466859,1.0,0.0
nitrogen_atom,0.5048991354466859,1.0,0.0
maccs_k161,0.5048991354466859,1.0,0.0
pubchem_f377,0.24322766570605187,1.0,0.0
pubchem_f343,0.07665706051873199,1.0,0.0
pubchem_f632,0.04092219020172911,1.0,0.0
pubchem_f713,0.38155619596541784,1.0,0.0
pubchem_f203,0.040345821325648415,1.0,0.0
maccs_k130,0.11296829971181556,1.0,0.0
pattern_c118,0.03919308357348703,1.0,0.0
maccs_k057,0.33602305475504324,1.0,0.0
oxacycle,0.33602305475504324,1.0,0.0
pubchem_f362,0.01037463976945245,1.0,0.0
ester_deriv,0.1579250720461095,1.0,0.0
maccs_k095,0.2564841498559078,1.0,0.0
pattern_c19,0.13025936599423632,1.0,0.0
secondary carboxamide,0.13025936599423632,1.0,0.0
pubchem_f529,0.23285302593659943,1.0,0.0
maccs_k116,0.5083573487031701,1.0,0.0
pattern_c49,0.3227665706051873,1.0,0.0
pattern_c31,0.2553314121037464,1.0,0.0
_15-tautomerizable,0.2553314121037464,1.0,0.0
pubchem_f378,0.18328530259365994,1.0,0.0
peptide,0.037463976945244955,1.0,0.0
pubchem_f629,0.2489913544668588,1.0,0.0
pubchem_f608,0.28357348703170027,1.0,0.0
pubchem_f450,0.2501440922190202,1.0,0.0
pattern_c47,0.4853025936599424,1.0,0.0
isobutyl,0.03631123919308357,1.0,0.0
trans_double_bond:,0.12680115273775217,1.0,0.0
maccs_k143,0.5890489913544669,1.0,0.0
maccs_k127,0.5890489913544669,1.0,0.0
allylic alcohol,0.061671469740634005,1.0,0.0
pubchem_f841,0.06109510086455332,1.0,0.0
pubchem_f680,0.8288184438040346,1.0,0.0
pubchem_f802,0.0207492795389049,1.0,0.0
pubchem_f739,0.0207492795389049,1.0,0.0
nitrobenzene_meta_subs,0.007492795389048991,1.0,0.0
diarylthioether,0.007492795389048991,1.0,0.0
maccs_k156,0.49913544668587895,1.0,0.0
oxazaphosphorin_2_amine_2_oxide,0.001729106628242075,1.0,0.0
maccs_322_272,0.001729106628242075,1.0,0.0
pubchem_f668,0.2138328530259366,1.0,0.0
maccs_k058,0.03400576368876081,1.0,0.0
pubchem_f200,0.15043227665706052,1.0,0.0
pubchem_f517,0.5706051873198847,1.0,0.0
spiro_compound,0.058789625360230545,1.0,0.0
maccs_k043,0.05821325648414986,1.0,0.0
pubchem_f862,0.05821325648414986,1.0,0.0
nitro,0.012103746397694525,1.0,0.0
maccs_k124,0.15100864553314122,1.0,0.0
pubchem_f707,0.03861671469740634,1.0,0.0
maccs_k055,0.03227665706051873,1.0,0.0
alpha-amino acid or derivatives,0.09164265129682997,1.0,0.0
maccs_k025,0.03170028818443804,1.0,0.0
pubchem_f460,0.03170028818443804,1.0,0.0
trifluoroalkyl_group,0.004610951008645533,1.0,0.0
maccs_k102,0.12161383285302593,1.0,0.0
pubchem_f406,0.49510086455331415,1.0,0.0
pattern_c46,0.49510086455331415,1.0,0.0
pubchem_f144,0.4051873198847262,1.0,0.0
maccs_k096,0.4051873198847262,1.0,0.0
ring_of_size5,0.4051873198847262,1.0,0.0
pubchem_f606,0.07435158501440922,1.0,0.0
pattern_c45,0.49337175792507204,1.0,0.0
pubchem_f183,0.1452449567723343,1.0,0.0
o_in_aromatic_6_ring_with_lone_pair,0.04610951008645533,1.0,0.0
alpha_beta-unsaturated_system,0.1319884726224784,1.0,0.0
pubchem_f825,0.0893371757925072,1.0,0.0
oxolane,0.0893371757925072,1.0,0.0
pubchem_f352,0.4979827089337176,1.0,0.0
pattern_c39,0.4979827089337176,1.0,0.0
filter_fused_rings_65_heterocyclic,0.2524495677233429,1.0,0.0
pubchem_f344,0.008645533141210375,1.0,0.0
maccs_k145,0.5389048991354467,1.0,0.0
maccs_k069,0.07204610951008646,1.0,0.0
pubchem_f391,0.461671469740634,1.0,0.0
pubchem_f456,0.013256484149855908,1.0,0.0
pattern_c43,0.02363112391930836,1.0,0.0
primary_amino_azaheterocycle,0.02824207492795389,1.0,0.0
pubchem_f258,0.3164265129682997,1.0,0.0
pattern_c308,0.018443804034582133,1.0,0.0
pubchem_f024,0.047838616714697406,1.0,0.0
pubchem_f288,0.047838616714697406,1.0,0.0
maccs_k042,0.047838616714697406,1.0,0.0
pubchem_f592,0.06801152737752161,1.0,0.0
maccs_k056,0.0138328530259366,1.0,0.0
pubchem_f025,0.029971181556195964,1.0,0.0
pubchem_f210,0.027089337175792507,1.0,0.0
maccs_k125,0.31930835734870316,1.0,0.0
maccs_k149,0.5711815561959654,1.0,0.0
pubchem_f186,0.5331412103746398,1.0,0.0
maccs_k160,0.7838616714697406,1.0,0.0
pubchem_f375,0.7838616714697406,1.0,0.0
pubchem_f188,0.026512968299711816,1.0,0.0
pubchem_f551,0.069164265129683,1.0,0.0
dithiocarbamic acid ester,5.763688760806917E-4,1.0,0.0
aryl_urea,5.763688760806917E-4,1.0,0.0
4_hydroxyanilide,5.763688760806917E-4,1.0,0.0
pattern_c300,5.763688760806917E-4,1.0,0.0
pattern_c302,5.763688760806917E-4,1.0,0.0
pattern_c204,5.763688760806917E-4,1.0,0.0
pattern_c125,5.763688760806917E-4,1.0,0.0
pubchem_f688,0.025360230547550433,1.0,0.0
organophosphate,0.025360230547550433,1.0,0.0
ring_of_size7,0.06685878962536022,1.0,0.0
maccs_k019,0.06685878962536022,1.0,0.0
tertiary alcohol,0.06685878962536022,1.0,0.0
pubchem_f154,0.04956772334293948,1.0,0.0
maccs_k105,0.47146974063400576,1.0,0.0
2-N-linked ribose deriv.,0.02478386167146974,1.0,0.0
pattern_c110,0.07089337175792507,1.0,0.0
pubchem_f701,0.2195965417867435,1.0,0.0
pubchem_f194,0.10951008645533142,1.0,0.0
pubchem_f686,0.06570605187319885,1.0,0.0
pubchem_f735,0.06455331412103746,1.0,0.0
maccs_k142,0.315850144092219,1.0,0.0
pubchem_f016,0.315850144092219,1.0,0.0
maccs_k113,0.2639769452449568,1.0,0.0
pubchem_f190,0.02363112391930836,1.0,0.0
pattern_c260,0.02363112391930836,1.0,0.0
pattern_c215,0.023054755043227664,1.0,0.0
maccs_k122,0.4760806916426513,1.0,0.0
pubchem_f032,0.022478386167146973,1.0,0.0
maccs_k092,0.22651296829971182,1.0,0.0
pubchem_f698,0.484149855907781,1.0,0.0
filter_bridged_rings_55_heterocyclic,0.02190201729106628,1.0,0.0
maccs_k033,0.02190201729106628,1.0,0.0
pubchem_f153,0.02190201729106628,1.0,0.0
pubchem_f306,0.02190201729106628,1.0,0.0
maccs_322_046,0.22420749279538904,1.0,0.0
pattern_c242,0.0207492795389049,1.0,0.0
sulfonic_acid,0.020172910662824207,1.0,0.0
sulfonic_acid_derivative,0.020172910662824207,1.0,0.0
phosphate monoester,0.020172910662824207,1.0,0.0
maccs_322_072,0.020172910662824207,1.0,0.0
pattern_c168,0.05994236311239193,1.0,0.0
pattern_c243,0.019596541786743516,1.0,0.0
maccs_k032,0.019596541786743516,1.0,0.0
pubchem_f514,0.019020172910662825,1.0,0.0
mixed_anhydride,0.018443804034582133,1.0,0.0
n-acyl-aliphatic alpha-amino-acid,0.018443804034582133,1.0,0.0
pubchem_f472,0.018443804034582133,1.0,0.0
pattern_c286,0.017867435158501442,1.0,0.0
2A6,0.0,0.0,0.0
